Time,Ixx,Iyy,Roll_Rate,Speed,Mach,Alt,Dyn_Pres,AoA_Rate,Sideslip_Rate,AoA,Sideslip
12.7746,2.9093546,877.7503596001,889.9156002574,0.6319026656,1.9448548145,3.9200623315,164965.416925115,0.0027916669,-0.0052953438,-0.0003513133,-4.37091030742272E-006
12.7888625,2.907881921,877.2797341219,890.9851763651,0.6326562354,1.9473859158,3.9288627288,165206.102036916,0.0083950534,-0.0021666507,-0.0002684914,-6.13668177878923E-005
12.803125,2.906409242,876.8091086437,892.0542964051,0.63341031,1.9499193948,3.9376735237,165446.718655299,0.010515649,0.0030295425,-0.0001286749,-5.61744715474635E-005
12.8173875,2.904936563,876.3384831655,893.1224468345,0.6341648924,1.9524552628,3.9464947232,165687.266907905,0.0084888058,0.0076229181,1.14311707016518E-005,2.21405251954662E-005
12.83165,2.903463884,875.8678576873,894.1894864745,0.6349199854,1.9549935308,3.9553263344,165927.746926695,0.0035466435,0.0092060781,9.9393396065593E-005,0.0001467211
12.8459125,2.9019912051,875.3972322091,895.2556753241,0.6356755921,1.9575342101,3.9641683642,166168.158848572,-0.0017978672,0.006780895,0.0001106743,0.0002653712
12.860175,2.9005185261,874.9266067309,896.3216126916,0.6364317153,1.9600773118,3.9730208197,166408.502816004,-0.0049575495,0.001230969,5.86897129355543E-005,0.0003250447
12.8744375,2.8990458471,874.4559812527,897.3880992922,0.6371883581,1.9626228473,3.9818837081,166648.77897747,-0.0044934973,-0.0050969857,-1.3207467451762E-005,0.0002967256
12.8887,2.8975731681,873.9853557745,898.4559551337,0.6379455234,1.9651708278,3.9907570364,166888.987487348,-0.0007764988,-0.0094977575,-5.37526118147803E-005,0.0001889677
12.9029625,2.8961004891,873.5147302964,899.5258348699,0.6387032142,1.9677212647,3.9996408118,167129.128505973,0.0042189783,-0.0101709537,-0.000029172,4.38143995702795E-005
12.917225,2.8946278101,873.0441048182,900.5980825542,0.6394614336,1.9702741695,4.0085350412,167369.202198927,0.0078813649,-0.0070452113,6.01509315370776E-005,-8.28073313854181E-005
12.9314875,2.8931551311,872.57347934,901.6726583151,0.6402201845,1.9728295537,4.0174397319,167609.208737056,0.0082228206,-0.0017785355,0.0001795903,-0.0001468184
12.94575,2.8916824521,872.1028538618,902.7491527698,0.64097947,1.9753874287,4.026354891,167849.148295759,0.0048324969,0.0030563066,0.0002766674,-0.0001356472
12.9600125,2.8902097731,871.6322283836,903.8268849015,0.6417392931,1.977947806,4.0352805259,168089.021054603,-0.000928336,0.0052060327,0.0003059788,-7.26355347286671E-005
12.974275,2.8887370941,871.1616029054,904.9050603131,0.6424996569,1.9805106974,4.0442166437,168328.827197057,-0.0065755991,0.0037999421,0.000250736,-0.000004348
12.9885375,2.8872644152,870.6909774272,905.9829534291,0.6432605644,1.9830761145,4.0531632521,168568.566910502,-0.009679891,-0.0002618179,0.0001307008,2.2912572461574E-005
13.0028,2.8857917362,870.220351949,907.0600722086,0.6440220188,1.985644069,4.0621203585,168808.240386329,-0.0090070468,-0.0047721804,-7.13035443790932E-006,-1.39861214998578E-005
13.0170625,2.8843190572,869.7497264708,908.1362682455,0.6447840231,1.9882145726,4.0710879704,169047.847820413,-0.0050792147,-0.0073023657,-0.0001105022,-0.0001036381
13.031325,2.8828463782,869.2791009926,909.2117677514,0.6455465804,1.9907876372,4.0800660955,169287.389413735,0.0001047542,-0.0063827116,-0.0001459595,-0.000205604
13.0455875,2.8813736992,868.8084755144,910.2871170174,0.6463096939,1.9933632746,4.0890547414,169526.865372743,0.004046842,-0.0022124275,-0.0001135366,-0.0002699865
13.05985,2.8799010202,868.3378500363,911.3630554578,0.6470733667,1.9959414967,4.0980539157,169766.275909857,0.0049501712,0.0034378317,-4.52306746676218E-005,-0.0002615563
13.0741125,2.8784283412,867.8672245581,912.4403458288,0.6478376019,1.9985223155,4.1070636261,170005.62124352,0.002564848,0.0080767781,1.17566878362158E-005,-0.0001768094
13.088375,2.8769556622,867.3965990799,913.5196133038,0.6486023815,2.0011056778,4.1160838802,170244.890495603,-0.0017222603,0.0096819006,1.87328674271544E-005,-4.58292025157866E-005
13.1026375,2.8754829832,866.9259736017,914.6012679096,0.6493675351,2.0036910597,4.1251146841,170483.992738194,-0.0055880391,0.0076529135,-3.5332714051574E-005,8.18062745547049E-005
13.1169,2.8740103043,866.4553481235,915.6852543429,0.6501330264,2.0062783511,4.1341560425,170722.907437197,-0.0069168611,0.0030748674,-0.0001283957,0.0001601595
13.1311625,2.8725376253,865.9847226453,916.7711514469,0.6508988567,2.0088675585,4.1432079598,170961.633896692,-0.0048347407,-0.001825408,-0.0002161393,0.0001679758
13.145425,2.8710649463,865.5140971671,917.8582874019,0.6516650276,2.0114586884,4.1522704406,171200.171421363,-0.0001347174,-0.0047648978,-0.000253645,0.0001175872
13.1596875,2.8695922673,865.0434716889,918.9458874541,0.6524315406,2.0140517472,4.1613434895,171438.519316253,0.0051087776,-0.0045019431,-0.0002173518,4.75548745354864E-005
13.17395,2.8681195883,864.5728462107,920.0332449953,0.653198397,2.0166467416,4.1704271112,171676.676886792,0.0085440942,-0.0014146299,-0.0001166576,2.83309800721155E-006
13.1882125,2.8666469093,864.1022207325,921.1198764891,0.6539655984,2.019243678,4.1795213102,171914.643439011,0.0086738818,0.0027152445,1.039008032458E-005,1.22440714889444E-005
13.202475,2.8651742303,863.6315952543,922.2056247029,0.6547331462,2.0218425629,4.1886260914,172152.418279624,0.0055641401,0.0056000027,0.0001151096,7.42595459253919E-005
13.2167375,2.8637015513,863.1609697761,923.2906867354,0.6555010419,2.024443403,4.1977414596,172390.000716955,0.0007900435,0.0055821689,0.0001610727,0.0001579406
13.231,2.8622288723,862.690344298,924.3755607181,0.6562692871,2.0270462048,4.2068674194,172627.390061066,-0.0033483703,0.0024522623,0.0001407356,0.0002184344
13.2452625,2.8607561934,862.2197188198,925.4609238721,0.6570378831,2.029650975,4.2160039756,172864.585624269,-0.0049519244,-0.0024490364,7.78335366833883E-005,0.0002193197
13.259525,2.8592835144,861.7490933416,926.547470487,0.6578068315,2.0322577201,4.225151133,173101.586721084,-0.0034369575,-0.0068891846,1.45732630214261E-005,0.0001508017
13.2737875,2.8578108354,861.2784678634,927.6357476339,0.6585761338,2.0348664468,4.2343088963,173338.392668046,0.0002061363,-0.0088348399,-9.91029431800421E-006,3.48647741154931E-005
13.28805,2.8563381564,860.8078423852,928.726026801,0.6593457914,2.0374771618,4.2434772701,173575.002783657,0.0039306577,-0.0074380617,2.08442720265705E-005,-8.50547082986351E-005
13.3023125,2.8548654774,860.337216907,929.8182410565,0.6601158059,2.0400898717,4.2526562592,173811.416387601,0.0056658901,-0.0034350717,9.25838957860075E-005,-0.0001647127
13.316575,2.8533927984,859.8665914288,930.9120018306,0.6608861788,2.0427045833,4.2618458685,174047.632800608,0.0043510936,0.0012331369,0.0001677045,-0.0001798373
13.3308375,2.8519201194,859.3959659506,932.0066907055,0.6616569116,2.0453213031,4.2710461026,174283.651344032,0.0004612268,0.0043849698,0.0002042379,-0.0001368865
13.3451,2.8504474404,858.9253404724,933.1016041678,0.6624280058,2.0479400381,4.2802569665,174519.471339596,-0.0042313045,0.004667247,0.0001769746,-0.000068647
13.3593625,2.8489747614,858.4547149942,934.1961171378,0.6631994629,2.0505607949,4.289478465,174755.092109303,-0.0075354546,0.0022010996,9.02521601189077E-005,-1.70527429093119E-005
13.373625,2.8475020824,857.984089516,935.2898270072,0.6639712844,2.0531835802,4.2987106032,174990.512975719,-0.0079215377,-0.0015099934,-2.38640661425468E-005,-1.18812722009732E-005
13.3878875,2.8460294035,857.5134640379,936.3826447177,0.6647434719,2.055808401,4.3079533861,175225.73326229,-0.0052664201,-0.0043570164,-0.0001210068,-5.59388793955708E-005
13.40215,2.8445567245,857.0428385597,937.4748119487,0.6655160268,2.0584352638,4.3172068186,175460.752293753,-0.0008975888,-0.0046948121,-0.0001658105,-0.0001240179
13.4164125,2.8430840455,856.5722130815,938.5668408283,0.6662889508,2.0610641757,4.3264709058,175695.569396765,0.0030796432,-0.0021693902,-0.0001485183,-0.0001759988
13.430675,2.8416113665,856.1015876033,939.6593907487,0.6670622453,2.0636951434,4.3357456528,175930.183899899,0.0048311959,0.0021071297,-8.8742750768378E-005,-0.0001774218
13.4449375,2.8401386875,855.6309621251,940.7531116072,0.6678359119,2.0663281738,4.3450310644,176164.595133753,0.0036943067,0.0061161681,-2.46896150824441E-005,-0.000117182
13.4592,2.8386660085,855.1603366469,941.8484906108,0.6686099521,2.0689632737,4.3543271457,176398.802431085,0.0004817917,0.007941988,6.59439213314891E-006,-1.35154753904526E-005
13.4734625,2.8371933295,854.6897111687,942.9457387771,0.6693843674,2.07160045,4.3636339017,176632.805126029,-0.0029553036,0.0067230182,-1.20284292526029E-005,9.46393351659455E-005
13.487725,2.8357206505,854.2190856905,944.0447436698,0.6701591595,2.0742397097,4.3729513375,176866.602553923,-0.0046803403,0.0030701014,-6.94142192928511E-005,0.0001664929
13.5019875,2.8342479715,853.7484602123,945.1450990338,0.6709343298,2.0768810597,4.3822794579,177100.194051199,-0.0036562501,-0.0012531201,-0.0001322253,0.0001789833
13.51625,2.8327752926,853.2778347341,946.2462036757,0.67170988,2.0795245069,4.3916182683,177333.578954503,-0.0002678224,-0.0042210428,-0.000162262,0.0001373174
13.5305125,2.8313026136,852.8072092559,947.3474056082,0.6724858115,2.0821700583,4.4009677736,177566.756600875,0.0038779137,-0.004556054,-0.000136196,7.13264585521262E-005
13.544775,2.8298299346,852.3365837777,948.4481569758,0.673262126,2.0848177209,4.4103279791,177799.72632776,0.0067669301,-0.0023491817,-0.000057722,1.9658490856741E-005
13.5590375,2.8283572556,851.8659582996,949.5481430135,0.674038825,2.0874675016,4.4196988901,178032.487473091,0.0069932327,0.0010168309,4.39506300727784E-005,9.92170332386691E-006
13.5733,2.8268845766,851.3953328214,950.6473547005,0.6748159101,2.0901194076,4.4290805119,178265.039375688,0.0044599913,0.003595914,0.0001284136,4.48475679537434E-005
13.5875625,2.8254118976,850.9247073432,951.746088279,0.6755933828,2.0927734458,4.4384728496,178497.381375765,0.0004153551,0.0038835771,0.0001638679,0.0001013966
13.601825,2.8239392186,850.454081865,952.8448722393,0.6763712447,2.0954296232,4.4478759087,178729.512815246,-0.0031893449,0.001586392,0.0001424016,0.0001431086
13.6160875,2.8224665396,849.9834563868,953.9443395976,0.6771494975,2.0980879471,4.4572896943,178961.433037858,-0.0046880824,-0.0022325553,8.30927444227499E-005,0.0001392771
13.63035,2.8209938606,849.5128309086,955.0450762709,0.6779281426,2.1007484244,4.4667142119,179193.141389408,-0.0035311843,-0.0057010443,2.1530852108313E-005,0.000081116
13.6446125,2.8195211816,849.0422054304,956.1474819386,0.6787071817,2.1034110622,4.4761494666,179424.637217232,-0.0005388515,-0.0070939226,-8.75250228033374E-006,-1.33046640644094E-005
13.658875,2.8180485027,848.5715799522,957.2516766141,0.6794866164,2.1060758678,4.4855954637,179655.919870216,0.0025457051,-0.0057080533,6.60016188596711E-006,-0.0001077959
13.6731375,2.8165758237,848.100954474,958.3574749926,0.6802664482,2.1087428482,4.4950522085,179886.988698168,0.0039684781,-0.002210906,5.58117207043448E-005,-0.0001659174
13.6874,2.8151031447,847.6303289958,959.4644342077,0.6810466789,2.1114120107,4.5045197065,180117.843051659,0.0028715838,0.0017104796,0.0001075966,-0.0001688193
13.7016625,2.8136304657,847.1597035176,960.5719629377,0.6818273099,2.1140833624,4.5139979629,180348.48228147,-0.0002692844,0.0042147567,0.0001278236,-0.0001239949
13.715925,2.8121577867,846.6890780394,961.679465152,0.6826083428,2.1167569105,4.5234869832,180578.905738858,-0.0038970057,0.0042388393,9.75544258942013E-005,-6.06044597953712E-005
13.7301875,2.8106851077,846.2184525613,962.7864837094,0.6833897794,2.1194326623,4.532986773,180809.112775337,-0.0061796037,0.0020200259,2.31693483591941E-005,-1.39391575895524E-005
13.74445,2.8092124287,845.7478270831,963.8928093294,0.6841716212,2.1221106249,4.5424973377,181039.102742895,-0.0059523888,-0.0010555643,-6.65737188762943E-005,-7.12534114186674E-006
13.7587125,2.8077397497,845.2772016049,964.9985290334,0.6849538698,2.1247908058,4.5520186829,181268.874994621,-0.0033102582,-0.003193148,-0.0001349388,-3.94993516442673E-005
13.772975,2.8062670707,844.8065761267,966.1040028497,0.6857365268,2.1274732121,4.5615508142,181498.428884969,0.0004515884,-0.0031307217,-0.0001555868,-8.75496582571955E-005
13.7872375,2.8047943918,844.3359506485,967.2097749007,0.6865195939,2.1301578511,4.5710937372,181727.763769843,0.0035122366,-0.0007939163,-0.0001254606,-0.000117784
13.8015,2.8033217128,843.8653251703,968.3164407635,0.6873030727,2.1328447302,4.5806474573,181956.87900714,0.0044615947,0.0026716731,-6.56279020585475E-005,-0.0001047251
13.8157625,2.8018490338,843.3946996921,969.4245034623,0.6880869648,2.1355338567,4.5902119803,182185.773956261,0.0030130983,0.0055020421,-9.80422262536471E-006,-4.46453420532087E-005
13.830025,2.8003763548,842.9240742139,970.5342530581,0.6888712718,2.138225238,4.5997873116,182414.447978271,0.0001266205,0.0062332254,1.33622982509383E-005,0.000042062
13.8442875,2.7989036758,842.4534487357,971.6456988829,0.6896559955,2.1409188815,4.6093734568,182642.900435314,-0.0025157514,0.0044577564,-5.0028335254556E-006,0.0001210273
13.85855,2.7974309968,841.9828232575,972.7585704955,0.6904411374,2.1436147945,4.6189704215,182871.130690321,-0.003402145,0.0010279652,-4.98882075493217E-005,0.0001612178
13.8728125,2.7959583178,841.5121977793,973.8723865965,0.6912266993,2.1463129845,4.6285782114,183099.138106817,-0.0019836083,-0.002394655,-9.08805073612897E-005,0.0001503937
13.887075,2.7944856388,841.0415723012,974.9865745823,0.6920126826,2.149013459,4.6381968322,183326.922048346,0.0010450384,-0.0042038568,-9.86686315064518E-005,0.0001007298
13.9013375,2.7930129598,840.570946823,976.1006112217,0.6927990892,2.1517162253,4.6478262896,183554.481879136,0.0041180986,-0.0036731459,-6.08522206310158E-005,0.000041812
13.9156,2.7915402809,840.1003213448,977.214150048,0.6935859207,2.154421291,4.6574665894,183781.816963301,0.0056250707,-0.0013113372,1.12194048895576E-005,4.81780029264362E-006
13.9298625,2.7900676019,839.6296958666,978.3271045684,0.6943731786,2.1571286635,4.6671177375,184008.926665945,0.0047539773,0.0014313038,8.80910957373551E-005,6.24336341212497E-006
13.944125,2.7885949229,839.1590703884,979.4396673802,0.6951608648,2.1598383505,4.6767797396,184235.81035292,0.001910396,0.0029455242,0.0001372805,3.9687448214494E-005
13.9583875,2.7871222439,838.6884449102,980.5522610216,0.6959489808,2.1625503593,4.6864526018,184462.467391644,-0.0015036088,0.002318735,0.00013983,7.9886598828706E-005
13.97265,2.7856495649,838.217819432,981.6654330571,0.6967375284,2.1652646976,4.6961363297,184688.897150934,-0.003828981,-0.0001864322,9.96687701157893E-005,9.67250832493047E-005
13.9869125,2.7841768859,837.7471939538,982.7797214425,0.6975265092,2.167981373,4.7058309293,184915.09900141,-0.0040146921,-0.0032789466,4.09742392459899E-005,7.17189061888194E-005
14.001175,2.7827042069,837.2765684756,983.8955233584,0.6983159248,2.170700393,4.7155364064,185141.072314886,-0.0021526787,-0.0053286191,-4.9339432799657E-006,8.23984985531284E-006
14.0154375,2.7812315279,836.8059429974,985.01299968,0.6991057771,2.1734217653,4.7252527669,185366.816464654,0.0005952047,-0.0052295488,-0.000016146,-6.98773496184632E-005
14.0297,2.7797588489,836.3353175192,986.1320383032,0.6998960676,2.1761454975,4.7349800166,185592.330824882,0.0026330953,-0.0029805288,0.000008597,-0.0001305259
14.0439625,2.7782861699,835.864692041,987.2522849072,0.7006867981,2.1788715973,4.7447181616,185817.614770182,0.0027879031,0.000321695,4.9833458709497E-005,-0.0001498031
14.058225,2.776813491,835.3940665629,988.3732330492,0.7014779703,2.1816000723,4.7544672077,186042.667675671,0.0009311161,0.0030674945,7.83714851610692E-005,-0.000124052
14.0724875,2.775340812,834.9234410847,989.4943508994,0.7022695858,2.1843309302,4.7642271609,186267.488916516,-0.0019618058,0.0039828556,7.13703486081592E-005,-7.11738449436843E-005
14.08675,2.773868133,834.4528156065,990.6152130702,0.7030616464,2.1870641789,4.7739980274,186492.077868195,-0.004340695,0.0027894312,2.48983932545612E-005,-2.06561277499885E-005
14.1010125,2.772395454,833.9821901283,991.7356050028,0.7038541538,2.1897998259,4.7837798132,186716.433906552,-0.0049118371,0.0003282357,-4.36934947184099E-005,2.2580504606847E-006
14.115275,2.770922775,833.5115646501,992.8555744027,0.7046471097,2.1925378791,4.7935725245,186940.556408107,-0.0033259892,-0.0019127752,-0.0001047666,-1.02184593957523E-005
14.1295375,2.769450096,833.0409391719,993.9754174671,0.7054405158,2.1952783462,4.8033761674,187164.444750587,-0.00035805,-0.0026091169,-0.0001318774,-4.48115920079707E-005
14.1438,2.767977417,832.5703136937,995.0956038128,0.7062343738,2.1980212351,4.813190748,187388.098312886,0.0025128225,-0.0013121384,-0.0001154562,-7.49786320214233E-005
14.1580625,2.766504738,832.0996882155,996.2166591371,0.7070286854,2.2007665536,4.8230162726,187611.516475367,0.0038930807,0.0013165136,-0.000067425,-7.57829062037723E-005
14.172325,2.765032059,831.6290627373,997.3390349748,0.7078234525,2.2035143095,4.8328527472,187834.698619951,0.0032093378,0.0038692843,-1.44064251679696E-005,-3.77887147418628E-005
14.1865875,2.7635593801,831.1584372591,998.462997961,0.7086186766,2.2062645106,4.8427001779,188057.644129701,0.0009955773,0.0049551314,1.67121227993817E-005,2.74847620489934E-005
14.20085,2.7620867011,830.6878117809,999.588565974,0.7094143596,2.2090171649,4.8525585711,188280.352388563,-0.0014158616,0.0039473479,1.30417155804499E-005,9.3417083355313E-005
14.2151125,2.7606140221,830.2171863027,1000.7155066972,0.7102105032,2.2117722803,4.8624279329,188502.822781268,-0.0026271715,0.0013153633,-0.000017852,0.0001322193
14.229375,2.7591413431,829.7465608246,1001.843398471,0.7110071091,2.2145298647,4.8723082695,188725.054692826,-0.001933272,-0.0016340146,-5.26595260087118E-005,0.0001294066
14.2436375,2.7576686641,829.2759353464,1002.9717377633,0.7118041792,2.217289926,4.8821995872,188947.047508543,0.0003033054,-0.0034613061,-6.55185517952497E-005,9.10513361344944E-005
14.2579,2.7561959851,828.8053098682,1004.1000660565,0.712601715,2.2200524722,4.8921018924,189168.800613535,0.0028592441,-0.0033614687,-4.24574473377331E-005,4.00128595494418E-005
14.2721625,2.7547233061,828.33468439,1005.2280843293,0.7133997184,2.2228175113,4.9020151915,189390.313393597,0.004321658,-0.0015795879,1.07442601066039E-005,3.31370251323591E-006
14.286425,2.7532506271,827.8640589118,1006.3557266782,0.7141981912,2.2255850513,4.9119394908,189611.585234772,0.0038563608,0.0007451956,7.14788471132655E-005,-2.42044859918339E-006
14.3006875,2.7517779481,827.3934334336,1007.4831750522,0.7149971351,2.2283551002,4.9218747968,189832.615523874,0.0016564252,0.0022166925,0.0001123448,2.04269000005256E-005
14.31495,2.7503052691,826.9228079554,1008.6108119065,0.7157965519,2.2311276662,4.9318211159,190053.403648852,-0.0011690523,0.001949152,0.0001157019,5.23748090303174E-005
14.3292125,2.7488325902,826.4521824772,1009.7391231112,0.7165964433,2.2339027571,4.9417784546,190273.948999023,-0.0032004669,4.71978273317019E-005,8.28503114835675E-005,6.80992077106792E-005
14.343475,2.7473599112,825.981556999,1010.8685758067,0.7173968111,2.2366803813,4.9517468194,190494.250964836,-0.0034742204,-0.0024598516,3.29288412474454E-005,5.0784300046607E-005
14.3577375,2.7458872322,825.5109315208,1011.9995020121,0.7181976572,2.2394605467,4.9617262167,190714.308938063,-0.0019924012,-0.0041882428,-7.74528772480319E-006,1.70261761403854E-006
14.372,2.7444145532,825.0403060426,1013.1320171794,0.7189989832,2.2422432615,4.9717166529,190934.12231135,0.0002986945,-0.0041590771,-1.99876493015435E-005,-6.01704715211934E-005
14.3862625,2.7429418742,824.5696805645,1014.2659939065,0.7198007911,2.2450285339,4.9817181347,191153.690477973,0.0020435751,-0.002330666,-0.00000188,-0.0001082192
14.400525,2.7414691952,824.0990550863,1015.401097001,0.7206030824,2.247816372,4.9917306684,191373.012831752,0.0022284062,0.0003846038,3.07364255747072E-005,-0.00012236
14.4147875,2.7399965162,823.6284296081,1016.5368705529,0.7214058585,2.2506067818,5.0017542607,191592.088384955,0.0007348024,0.0026232886,5.35442402928168E-005,-9.9563899898211E-005
14.42905,2.7385238372,823.1578041299,1017.6728525074,0.7222090891,2.2533996724,5.0117889181,191810.899641245,-0.0016047133,0.0033137641,4.75932220483619E-005,-5.50382409773997E-005
14.4433125,2.7370511582,822.6871786517,1018.8086886632,0.7230127594,2.2561949993,5.0218346465,192029.43706752,-0.0034749535,0.0022500509,1.00429274755971E-005,-1.35411267913682E-005
14.457575,2.7355784793,822.2165531735,1019.9442245498,0.723816871,2.2589927703,5.0318914521,192247.700002778,-0.003807738,0.000184176,-4.40786666442432E-005,4.29125250915485E-006
14.4718375,2.7341058003,821.7459276953,1021.079541991,0.7246214255,2.2617929933,5.0419593408,192465.68778709,-0.0023693353,-0.0016081322,-8.99896116338086E-005,-0.000006954
14.4861,2.7326331213,821.2753022171,1022.214935047,0.7254264248,2.2645956762,5.0520383187,192683.399761898,0.0001162614,-0.0020435785,-0.0001065916,-3.49951277146827E-005
14.5003625,2.7311604423,820.8046767389,1023.350832684,0.7262318703,2.2674008267,5.0621283918,192900.835272393,0.0023717291,-0.0008315133,-8.77931268333426E-005,-5.72535894362162E-005
14.514625,2.7296877633,820.3340512607,1024.4876882838,0.7270377664,2.2702084602,5.0722295663,193117.994931329,0.0032705141,0.0013719014,-4.55177099592421E-005,-5.39034575167786E-005
14.5288875,2.7282150843,819.8634257825,1025.6258643213,0.7278441167,2.2730185914,5.0823418482,193334.879237173,0.0024493145,0.0033362999,-2.83976190657302E-006,-1.92758493568304E-005
14.54315,2.7267424053,819.3928003043,1026.7655406226,0.7286509231,2.2758312282,5.0924652438,193551.487538206,0.0004918261,0.0039451565,1.88441229050953E-005,3.46953659096894E-005
14.5574125,2.7252697263,818.9221748262,1027.9066702701,0.7294581872,2.2786463785,5.1025997592,193767.819183705,-0.0014130395,0.0028151053,1.14512963611325E-005,8.48327647306441E-005
14.571675,2.7237970473,818.451549348,1029.0489937643,0.7302659107,2.2814640505,5.1127454005,193983.873523852,-0.0021431948,0.0005038245,-1.57601923581075E-005,0.0001092742
14.5859375,2.7223243684,817.9809238698,1030.19210723,0.7310740954,2.284284252,5.122902174,194199.649909487,-0.0012690347,-0.00180493,-0.000041899,9.92219411542374E-005
14.6002,2.7208516894,817.5102983916,1031.3355668161,0.7318827431,2.2871069912,5.1330700861,194415.147691865,0.0007146084,-0.0029591797,-4.65764309595773E-005,6.33901922765825E-005
14.6144625,2.7193790104,817.0396729134,1032.4790023352,0.7326918553,2.289932276,5.143249143,194630.366222644,0.0026752374,-0.0024704916,-2.16248003371319E-005,2.27782457969659E-005
14.628725,2.7179063314,816.5690474352,1033.622211071,0.7335014339,2.2927601145,5.1534393511,194845.304854262,0.0034830475,-0.0007686442,2.41457877618725E-005,-1.2012334225383E-006
14.6429875,2.7164336524,816.098421957,1034.7652080004,0.7343114806,2.2955905148,5.1636407167,195059.962939841,0.0026439601,0.0010583061,6.97450915810539E-005,1.45313253590765E-006
14.65725,2.7149609734,815.6277964788,1035.9082200077,0.7351219971,2.298423485,5.1738532463,195274.339833844,0.0005717475,0.0018875126,9.35883483912122E-005,2.41413646376298E-005
14.6715125,2.7134882944,815.1571710006,1037.0516260523,0.7359329853,2.3012590333,5.1840769463,195488.43489174,-0.0016494122,0.0011955792,8.53358221139918E-005,4.79113535953544E-005
14.685775,2.7120156154,814.6865455224,1038.1958590408,0.7367444467,2.3040971679,5.1943118232,195702.247470814,-0.0028740899,-0.0006518994,5.13742345037092E-005,5.26367827860015E-005
14.7000375,2.7105429364,814.2159200442,1039.3412948225,0.7375563832,2.3069378969,5.2045578832,195915.776929499,-0.0025316334,-0.0026143655,1.09527669522124E-005,2.87552622443924E-005
14.7143,2.7090702574,813.7452945661,1040.488156844,0.7383687966,2.3097812284,5.214815133,196129.022627795,-0.0009323844,-0.0035686202,-1.47483920299084E-005,-1.70509341902829E-005
14.7285625,2.7075975785,813.2746690879,1041.6364608061,0.7391816886,2.3126271709,5.225083579,196341.983926496,0.0009240326,-0.0029426935,-1.4401792307223E-005,-6.53792254425196E-005
14.742825,2.7061248995,812.8040436097,1042.786013212,0.739995061,2.3154757324,5.2353632276,196554.660187405,0.0019248864,-0.0010341662,7.45371465462168E-006,-9.47752051287165E-005
14.7570875,2.7046522205,812.3334181315,1043.9364637242,0.7408089155,2.3183269213,5.2456540853,196767.050773084,0.001476157,0.0011632328,3.34694597419613E-005,-9.34828912008109E-005
14.77135,2.7031795415,811.8627926533,1045.087397383,0.7416232539,2.321180746,5.2559561588,196979.155046049,-0.0001670132,0.0025221577,4.3764345242738E-005,-6.56649215513579E-005
14.7856125,2.7017068625,811.3921671751,1046.2384425656,0.742438078,2.3240372146,5.2662694547,197190.972369688,-0.0020546813,0.0024120922,0.000027518,-2.86649379129205E-005
14.799875,2.7002341835,810.9215416969,1047.3893667219,0.7432533896,2.3268963355,5.2765939795,197402.502107753,-0.0030888858,0.0010411879,-1.07064980774124E-005,-2.97362661390172E-006
14.8141375,2.6987615045,810.4509162187,1048.5401353364,0.7440691905,2.3297581172,5.28692974,197613.74362475,-0.0026491791,-0.0006803362,-5.34445219854812E-005,-6.60709485944764E-007
14.8284,2.6972888255,809.9802907405,1049.6909192679,0.7448854824,2.3326225679,5.2972767429,197824.696286018,-0.0009415074,-0.0016722394,-8.01265225112322E-005,-1.88344954340555E-005
14.8426625,2.6958161465,809.5096652623,1050.8420490439,0.7457022672,2.3354896962,5.3076349949,198035.359458122,0.0011247594,-0.0013052997,-7.85651676733238E-005,-4.17636221818119E-005
14.856925,2.6943434676,809.0390397841,1051.9939283817,0.7465195467,2.3383595105,5.3180045028,198245.732509004,0.002457089,0.0002426519,-5.16062056418036E-005,-5.0334510422935E-005
14.8711875,2.6928707886,808.5684143059,1053.1469296246,0.7473373226,2.3412320191,5.3283852731,198455.814807875,0.0023976417,0.0020955533,-1.52293962919012E-005,-3.33596639537023E-005
14.88545,2.6913981096,808.0977888278,1054.3012982901,0.7481555968,2.3441072307,5.3387773128,198665.605725143,0.0010863469,0.0031860045,1.07154520906444E-005,5.74464110933329E-006
14.8997125,2.6899254306,807.6271633496,1055.4570913841,0.7489743711,2.3469851537,5.3491806285,198875.104632323,-0.0006346145,0.0028670934,1.37757480145434E-005,5.06867098723438E-005
14.913975,2.6884527516,807.1565378714,1056.6141651959,0.7497936473,2.3498657966,5.359595227,199084.31090166,-0.0017151515,0.0012788286,-4.27423405919041E-006,8.13744081343083E-005
14.9282375,2.6869800726,806.6859123932,1057.7722153091,0.7506134273,2.352749168,5.3700211153,199293.223905968,-0.0015034487,-0.0007377087,-2.88744769861126E-005,8.50924595234824E-005
14.9425,2.6855073936,806.215286915,1058.9308579589,0.7514337128,2.3556352765,5.3804583,199501.843018511,-0.0001158915,-0.0021248215,-0.000041452,6.33894063980971E-005
14.9567625,2.6840347146,805.7446614368,1060.0897311853,0.7522545056,2.3585241307,5.3909067882,199710.167612835,0.0016386589,-0.0022099347,-3.03983096324943E-005,3.08011021318208E-005
14.971025,2.6825620356,805.2740359586,1061.2485892768,0.7530758078,2.3614157392,5.4013665868,199918.197063037,0.002732025,-0.0010788127,2.08328338406838E-006,0.000006251
14.9852875,2.6810893566,804.8034104804,1062.4073660076,0.7538976209,2.3643101106,5.4118377028,200125.930743741,0.0025113552,0.0004910017,0.000041158,2.1524308881162E-006
